Estación	Cod. Pluvio	Fecha	[mm]
Colonia Itapebí	1257	18/7/2017	0.0
Colonia Itapebí	1257	19/7/2017	0.0
Colonia Itapebí	1257	20/7/2017	0.0
Colonia Itapebí	1257	21/7/2017	0.0
Colonia Itapebí	1257	22/7/2017	0.0
Colonia Itapebí	1257	23/7/2017	0.0
Colonia Itapebí	1257	24/7/2017	0.0
Colonia Itapebí	1257	25/7/2017	0.0
Colonia Itapebí	1257	26/7/2017	0.0
Colonia Itapebí	1257	27/7/2017	0.0
Colonia Itapebí	1257	28/7/2017	0.0
Colonia Itapebí	1257	29/7/2017	0.0
