FECHA,Temp prom,TEMP.min,TEMP.MAX,Humedad  Max,Humedad min,mm,Int. Max mm/hr,ET (mm),Presion,Rad Solar,Prom,Max
6/1/2010,8.7,2.3,16.2,94.0,52.0,0.2,0.0,2.0,1024.838542,13937,3,22.5
6/2/2010,10.9,5.2,18.2,97.0,74.0,0.2,0.0,1.1,1020.342708,6771,3.56875,25.7
6/3/2010,14.0,7.1,22.2,97.0,53.0,0.4,0.0,2.0,1018.582292,13344,1.870833333,19.3
6/4/2010,14.0,8.5,20.6,94.0,60.0,0.0,0.0,2.2,1018.566667,12450,5.546875,29
6/5/2010,11.1,6.6,18.2,99.0,57.0,0.4,0.0,1.9,1020.734375,11414,2.680208333,20.9
6/6/2010,12.1,4.9,20.4,92.0,48.0,0.0,0.0,2.2,1017.629167,13418,1.833333333,20.9
6/7/2010,11.1,4.5,19.4,95.0,54.0,0.2,0.0,1.9,1019.691667,13289,0.166666667,9.7
6/8/2010,10.8,6.7,17.7,95.0,64.0,0.2,0.0,2.0,1024.379167,12425,5.805208333,22.5
6/9/2010,7.8,3.8,13.8,92.0,59.0,0.0,0.0,2.1,1026.510417,12314,9.626041667,29
6/10/2010,8.2,2.5,14.8,94.0,69.0,0.2,0.0,1.9,1026.194792,11809,7.45625,27.4
6/11/2010,12.5,6.0,19.7,97.0,58.0,0.0,0.0,2.3,1022.50625,10714,11.16770833,40.2
6/12/2010,14.2,12.8,17.4,96.0,74.0,10.0,79.0,0.9,1018.284375,2174,11.28020833,43.5
6/13/2010,16.1,13.7,20.3,97.0,76.0,0.0,0.0,1.3,1014.151042,6193,5.78125,24.1
6/14/2010,16.6,15.7,17.3,86.0,80.0,0.0,0.0,0.4,1007.279167,0,4.94375,33.8
6/15/2010,19.8,15.4,21.0,99.0,78.0,0.0,0.0,1.4,1010.289583,9152,2.971875,20.9
6/16/2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6/17/2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6/18/2010,17.3,16.2,17.7,99.0,90.0,0.8,0.0,0.3,1003.24717,1598,2.966037736,19.3
6/19/2010,13.7,7.1,17.3,99.0,74.0,0.0,0.0,1.2,1007.49375,7478,8.865625,32.2
6/20/2010,10.2,5.7,16.3,95.0,46.0,0.2,0.0,1.6,1013.804167,9839,2.336458333,19.3
6/21/2010,8.8,3.2,14.6,92.0,53.0,0.0,0.0,1.8,1016.941667,11659,2.236458333,25.7
6/22/2010,8.1,0.0,18.0,92.0,36.0,0.2,0.0,2.3,1018.434375,13051,2.982291667,25.7
6/23/2010,13.4,3.2,22.2,89.0,36.0,0.0,0.0,3.2,1008.134375,10484,12.28020833,46.7
6/24/2010,16.5,9.5,19.2,96.0,69.0,1.2,3.4,1.1,1009.477083,3332,7.577083333,37
6/25/2010,11.8,8.8,17.4,83.0,38.0,0.0,0.0,3.0,1020.169792,10238,13.6375,33.8
6/26/2010,13.6,9.2,16.3,97.0,76.0,0.8,1.4,0.7,1013.834375,1509,9.339583333,35.4
6/27/2010,13.3,10.8,15.8,98.0,95.0,22.2,61.0,0.3,1015.036458,2059,9.582291667,27.4
6/28/2010,9.1,5.4,12.8,99.0,80.0,0.2,0.0,0.9,1023.326042,7547,2.304166667,17.7
6/29/2010,8.7,1.6,14.4,99.0,88.0,0.4,0.0,0.7,1018.872917,5826,1.034375,17.7
6/30/2010,14.6,13.6,16.2,99.0,92.0,0.0,0.0,0.4,1017.19375,3048,2.840625,20.9
7/1/2010,16.6,13.6,20.8,100.0,78.0,0.0,0.0,1.2,1013.864583,6708,4.811458333,27.4
7/2/2010,18.6,13.6,25.9,98.0,57.0,0.2,0.0,2.1,1013.066667,9908,3.985416667,32.2
7/3/2010,19.4,15.2,26.1,91.0,57.0,0.0,0.0,1.8,1013.644792,7376,5.405208333,29
7/4/2010,19.5,13.4,27.3,92.0,50.0,0.0,0.0,3.3,1010.530208,12331,9.283333333,37
7/5/2010,20.3,14.7,27.5,90.0,51.0,0.0,0.0,2.8,1007.721875,9477,8.3875,41.8
7/6/2010,21.2,17.3,27.1,87.0,54.0,0.0,0.0,2.6,1006.496875,9424,6.529166667,49.9
7/7/2010,14.5,6.8,20.0,95.0,80.0,13.4,42.4,0.7,1010.004167,2111,9.355208333,40.2
7/8/2010,9.4,2.9,17.0,96.0,48.0,0.4,0.0,2.2,1016.591667,13617,4.288541667,20.9
7/9/2010,11.3,5.6,20.0,88.0,41.0,0.0,0.0,2.4,1018.177083,13478,3.298958333,22.5
7/10/2010,10.9,4.4,20.4,91.0,45.0,0.0,0.0,2.5,1018.392708,13719,5.008333333,25.7
7/11/2010,13.8,7.1,19.4,97.0,83.0,1.0,6.2,0.9,1006.427083,5121,5.598958333,64.4
7/12/2010,6.9,0.9,10.7,80.0,60.0,0.0,0.0,2.6,1013.308333,12476,16.73125,46.7
7/13/2010,5.0,-1.2,12.9,87.0,40.0,0.0,0.0,2.6,1017.665625,13962,6.564583333,33.8
7/14/2010,5.9,0.2,12.7,86.0,45.0,0.0,0.0,2.6,1022.244792,14050,7.714583333,29
7/15/2010,4.7,0.3,11.2,92.0,57.0,0.0,0.0,1.8,1030.295833,12380,5.305208333,29
7/16/2010,3.1,-3.0,9.7,89.0,46.0,0.0,0.0,2.0,1036.251042,14059,4.930208333,24.1
7/17/2010,4.5,0.4,7.6,95.0,77.0,5.2,5.8,0.9,1032.934375,4793,13.71770833,30.6
7/18/2010,8.9,6.8,11.3,98.0,95.0,16.8,6.8,0.2,1018.638542,1967,2.13125,27.4
7/19/2010,6.3,5.1,8.1,98.0,89.0,8.6,4.4,0.3,1012.394792,2110,4.345833333,29
7/20/2010,8.4,2.3,15.2,91.0,52.0,0.0,0.0,2.0,1014.371875,13957,3.189583333,19.3
7/21/2010,9.1,4.6,13.1,90.0,67.0,0.0,0.0,0.9,1013.270833,4604,4.78125,22.5
7/22/2010,7.6,1.7,14.8,92.0,50.0,0.0,0.0,2.0,1018.972917,14178,2.316666667,19.3
7/23/2010,6.8,-1.9,14.3,93.0,42.0,0.0,0.0,2.3,1022.830208,14799,4.601041667,22.5
7/24/2010,9.1,1.7,15.1,92.0,73.0,0.6,5.4,1.1,1015.99375,6516,6.252083333,30.6
7/25/2010,8.6,5.0,11.5,95.0,77.0,8.6,16.2,0.9,1015.757292,4569,11.153125,30.6
7/26/2010,9.1,2.8,16.8,91.0,41.0,0.0,0.0,2.5,1022.239583,15170,4.152083333,27.4
7/27/2010,9.5,1.6,17.6,89.0,43.0,0.0,0.0,3.0,1019.590625,15495,6.802083333,33.8
7/28/2010,13.3,8.5,20.8,84.0,41.0,0.0,0.0,2.8,1016.492708,13757,4.016666667,29
7/29/2010,11.7,3.4,20.4,94.0,54.0,0.0,0.0,2.2,1015.728125,11872,6.646875,24.1
7/30/2010,19.1,15.1,24.1,94.0,59.0,10.4,108.6,2.3,1004.027083,7192,11.86354167,46.7
7/31/2010,11.2,4.9,15.4,95.0,42.0,4.6,16.4,3.1,1011.36875,15711,13.86875,45.1
8/1/2010,6.8,2.5,13.4,91.0,50.0,0.0,0.0,2.8,1021.926042,15978,5.608333333,29
8/2/2010,5.3,1.1,11.8,86.0,44.0,0.0,0.0,2.1,1028.401042,13583,4.313541667,22.5
8/3/2010,4.8,-0.6,11.2,88.0,48.0,0.0,0.0,2.4,1032.913542,15369,7.80625,29
8/4/2010,4.4,-0.9,9.9,89.0,54.0,0.0,0.0,2.0,1033.104167,12548,7.55,27.4
8/5/2010,7.2,0.9,13.8,94.0,56.0,0.0,0.0,2.2,1029.151042,16919,3.33125,24.1
8/6/2010,7.8,1.1,15.4,95.0,59.0,0.2,0.0,2.6,1021.219792,16994,6.484375,35.4
8/7/2010,9.4,3.1,16.6,96.0,58.0,0.2,0.0,1.8,1017.54375,12882,2.051041667,19.3
8/8/2010,10.1,4.7,16.6,95.0,51.0,0.0,0.0,2.2,1019.6625,13107,4.172916667,27.4
8/9/2010,8.8,0.3,17.7,94.0,38.0,0.2,0.0,2.6,1023.398925,16979,2.853763441,20.9
8/10/2010,9.1,2.3,18.2,86.0,36.0,0.0,0.0,3.1,1024.501042,17113,4.695833333,30.6
8/11/2010,11.4,3.6,17.4,86.0,69.0,0.0,0.0,1.6,1013.898958,7187,7.202083333,27.4
8/12/2010,14.3,9.7,20.1,97.0,77.0,17.4,20.4,0.5,1006.404167,759,11.91145833,40.2
8/13/2010,8.6,5.6,11.6,93.0,69.0,1.6,2.4,1.3,1022.880208,6436,16.80208333,48.3
8/14/2010,6.1,1.2,11.9,97.0,64.0,0.2,0.0,1.3,1027.821875,9487,5.853125,27.4
8/15/2010,7.3,1.7,14.4,97.0,57.0,0.2,0.0,2.5,1026.559375,16043,9.289583333,32.2
8/16/2010,11.3,3.4,19.7,95.0,51.0,0.2,0.0,3.2,1019.140625,16046,11.309375,38.6
8/17/2010,13.9,5.8,23.3,95.0,47.0,0.2,0.0,3.5,1016.248958,16544,8.738541667,38.6
8/18/2010,17.5,11.0,24.6,85.0,46.0,0.0,0.0,3.4,1014.096875,14463,7.205208333,40.2
8/19/2010,15.2,9.7,21.7,92.0,57.0,0.4,0.0,1.7,1016.334375,8188,3.501041667,22.5
8/20/2010,12.5,5.2,20.8,82.0,33.0,0.0,0.0,3.2,1018.21875,18716,1.283333333,35.4
8/21/2010,14.7,5.4,25.8,89.0,54.0,0.0,0.0,2.6,1013.61875,14013,3.209375,20.9
8/22/2010,19.4,12.8,28.2,94.0,41.0,0.0,0.0,3.2,1008.5875,11572,6.329166667,41.8
8/23/2010,21.3,15.4,29.3,87.0,40.0,0.0,0.0,3.0,1002.569792,12048,4.757291667,45.1
8/24/2010,15.7,9.1,21.3,92.0,43.0,0.0,0.0,2.8,1010.859375,12754,6.796875,43.5
8/25/2010,11.9,9.3,14.6,95.0,69.0,0.8,5.2,1.3,1013.501042,4794,10.80833333,37
8/26/2010,15.0,10.7,21.4,96.0,67.0,0.2,0.0,1.7,1013.080208,11784,0,1.6
8/27/2010,14.9,8.3,20.6,98.0,76.0,0.4,0.0,1.1,1010.508333,7560,0,0
8/28/2010,19.8,15.1,27.3,98.0,62.0,0.0,0.0,2.2,1005.747917,13863,0,0
8/29/2010,16.6,10.7,20.6,97.0,58.0,0.0,0.0,3.3,1014.073958,14551,13.88229167,41.8
8/30/2010,12.1,8.3,15.1,95.0,60.0,9.0,42.6,1.3,1014.686458,2637,17.64583333,41.8
8/31/2010,18.5,14.8,24.6,95.0,74.0,0.2,8.6,2.3,1007.414583,13497,9.370833333,27.4
9/1/2010,16.1,12.4,18.4,98.0,94.0,36.2,47.4,0.2,1011.077083,1128,9.152083333,30.6
9/2/2010,15.4,12.6,17.0,99.0,95.0,3.6,3.2,0.3,1015.915625,2097,10.915625,29
9/3/2010,11.9,8.8,16.7,99.0,90.0,7.4,23.2,0.4,1012.972917,2730,4.434375,24.1
9/4/2010,10.0,6.5,14.8,95.0,85.0,0.4,0.0,1.0,1014.167708,6692,7.352083333,35.4
9/5/2010,13.6,5.8,21.4,96.0,50.0,0.2,0.0,3.2,1021.364583,21642,2.3,19.3
9/6/2010,14.6,6.7,22.8,95.0,44.0,0.2,0.0,3.8,1022.622917,21902,3.638541667,24.1
9/7/2010,14.4,6.2,24.0,92.0,30.0,0.0,0.0,4.1,1022.141667,22402,3.857291667,25.7
9/8/2010,14.5,6.6,23.5,95.0,48.0,0.2,0.0,3.9,1018.50625,21971,6.759375,25.7
9/9/2010,18.4,10.1,27.9,95.0,46.0,0.2,0.0,4.5,1014.315625,21381,8.526041667,32.2
9/10/2010,19.3,12.2,26.9,94.0,52.0,9.6,79.0,3.6,1010.116667,15603,10.65520833,40.2
9/11/2010,17.3,11.0,22.4,95.0,55.0,16.2,41.8,2.8,1011.358333,14469,9.288541667,48.3
9/12/2010,12.9,8.6,16.3,94.0,68.0,0.6,0.0,2.2,1010.815625,12089,11.52083333,33.8
9/13/2010,14.1,12.9,15.6,97.0,90.0,15.8,25.4,0.4,1004.411458,1842,10.909375,32.2
9/14/2010,13.3,8.8,17.3,97.0,62.0,6.4,6.2,2.6,1011.066667,15125,15.14479167,46.7
9/15/2010,13.7,6.2,21.3,93.0,39.0,0.0,0.0,3.7,1015.4625,23541,2.966666667,24.1
9/16/2010,15.1,6.9,23.8,91.0,33.0,0.0,0.0,3.9,1013.496875,23511,3.184375,32.2
9/17/2010,13.4,7.4,19.6,81.0,36.0,0.0,0.0,4.7,1019.684375,23892,7.075,32.2
9/18/2010,7.2,6.9,7.4,80.0,77.0,0.0,0.0,0.0,1022.775,0,0,0
9/19/2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
9/20/2010,22.4,17.1,27.6,87.0,51.0,0.0,0.0,0.5,1003.4,1912,0,0
9/21/2010,19.5,12.8,26.2,96.0,68.0,0.2,0.0,2.4,1005.25,14054,0,0
9/22/2010,19.9,13.4,26.8,97.0,58.0,0.0,0.0,3.3,1006.628125,20754,0,0
9/23/2010,16.6,13.2,19.8,95.0,73.0,0.0,0.0,1.4,1012.446875,9681,0,0
9/24/2010,16.7,10.9,22.9,96.0,57.0,0.2,0.0,3.0,1013.727083,20307,0,0
9/25/2010,17.3,10.4,24.4,95.0,52.0,0.0,0.0,3.4,1011.710417,22342,0,0
9/26/2010,17.0,11.2,23.6,95.0,51.0,0.0,0.0,3.7,1010.955208,25050,0,0
9/27/2010,17.6,10.3,24.2,96.0,60.0,0.0,0.0,2.9,1006.511458,19697,0,0
9/28/2010,18.5,11.3,25.8,92.0,47.0,0.0,0.0,4.0,1004.082292,25369,0,0
9/29/2010,14.8,10.9,19.0,87.0,63.0,0.2,0.0,2.0,1006.984375,11579,2.513541667,29
9/30/2010,13.9,8.7,20.7,91.0,34.0,0.0,0.0,3.8,1011.890625,26886,0.117708333,27.4
10/1/2010,12.2,6.1,19.1,90.0,49.0,0.0,0.0,4.1,1015.601042,23795,6.263541667,40.2
10/2/2010,13.3,6.2,19.7,94.0,29.0,0.0,0.0,4.7,1021.089583,27106,7.4875,33.8
10/3/2010,13.3,3.2,22.1,85.0,28.0,0.0,0.0,4.9,1019.375,26002,4.795833333,29
10/4/2010,14.9,5.0,24.3,88.0,28.0,0.0,0.0,4.7,1014.734375,27645,2.504166667,20.9
10/5/2010,16.8,6.7,26.4,88.0,32.0,0.0,0.0,5.1,1011.672917,27167,3.83125,25.7
10/6/2010,20.0,11.3,28.5,89.0,38.0,0.0,0.0,4.5,1007.197917,22789,5.026041667,25.7
10/7/2010,16.1,11.7,20.1,93.0,63.0,0.4,6.2,3.3,1009.533333,14467,19.02083333,49.9
10/8/2010,14.8,10.1,21.1,97.0,55.0,0.2,0.0,3.4,1017.817708,21202,6.165625,25.7
10/9/2010,15.8,9.5,23.4,95.0,47.0,0.0,0.0,4.2,1022.11087,22064,7.351086957,30.6
10/10/2010,16.2,10.3,23.8,91.0,35.0,0.0,0.0,5.6,1023.138542,27771,10.13958333,37
10/11/2010,16.5,7.1,25.4,92.0,29.0,0.0,0.0,6.3,1019.752083,28696,11.22083333,40.2
10/12/2010,17.9,9.5,27.2,89.0,26.0,0.0,0.0,6.7,1015.422917,28204,13.99583333,37
10/13/2010,19.4,10.7,29.4,88.0,41.0,5.4,7.8,5.6,1008.864583,21560,11.703125,48.3
10/14/2010,19.3,16.4,23.1,96.0,70.0,17.2,31.2,2.2,1007.669792,12175,6.548958333,38.6
10/15/2010,18.2,13.9,21.9,95.0,69.0,0.0,0.0,2.2,1010.5875,12213,8.6,29
10/16/2010,16.2,13.2,21.0,96.0,64.0,0.0,0.0,2.4,1016.272917,13115,8.814583333,27.4
10/17/2010,15.6,8.9,22.2,93.0,40.0,0.0,0.0,5.0,1017.745833,28540,6.888541667,29
10/18/2010,15.1,6.7,23.3,88.0,39.0,0.0,0.0,4.7,1015.863542,29770,1.8,17.7
10/19/2010,17.6,8.5,26.2,89.0,32.0,0.0,0.0,5.3,1014.234375,29460,3.309375,29
10/20/2010,19.6,10.0,29.0,91.0,28.0,0.0,0.0,6.0,1010.214583,29902,5.972916667,27.4
10/21/2010,21.5,11.8,31.3,86.0,30.0,0.0,0.0,5.9,1007.59375,28470,5.263541667,27.4
10/22/2010,20.9,14.7,26.3,82.0,55.0,0.0,0.0,5.7,1008.367708,26051,13.60104167,38.6
10/23/2010,17.2,10.7,24.9,89.0,47.0,0.0,0.0,5.4,1009.770833,28430,11.228125,33.8
10/24/2010,16.5,10.7,23.1,86.0,50.0,0.0,0.0,3.4,1011.211458,16294,7.989583333,27.4
10/25/2010,16.8,9.5,23.8,90.0,40.0,0.0,0.0,4.8,1013.726042,25653,5.847916667,30.6
10/26/2010,16.6,9.2,23.8,89.0,32.0,0.0,0.0,5.6,1014.594792,30608,5.494791667,32.2
10/27/2010,16.9,7.1,25.4,90.0,31.0,0.0,0.0,6.1,1008.909375,30098,7.8125,35.4
10/28/2010,13.5,10.8,16.1,89.0,71.0,0.0,0.0,0.2,1008.032143,1,2.521428571,35.4
10/29/2010,18.0,16.1,19.6,94.0,71.0,3.8,5.4,0.8,1000.796552,3547,8.963793103,33.8
10/30/2010,17.0,10.4,23.1,95.0,29.0,2.2,9.4,6.5,1007.582292,31595,15.15,37
10/31/2010,18.3,10.3,26.2,77.0,21.0,0.0,0.0,8.6,1011.902174,31489,14.9673913,53.1
11/1/2010,18.6,10.5,26.4,85.0,34.0,0.0,0.0,6.7,1016.041667,31158,9.727083333,41.8
11/2/2010,21.3,10.6,30.8,88.0,27.0,0.0,0.0,6.5,1011.226042,30367,5.901041667,32.2
11/3/2010,23.3,12.4,33.3,86.0,21.0,0.0,0.0,6.4,1005.160417,31274,4.011458333,30.6
11/4/2010,23.6,15.6,31.2,82.0,30.0,0.0,0.0,4.9,1005.950667,22593,6.42,43.5
11/5/2010,22.7,15.9,28.8,57.0,27.0,0.0,0.0,2.3,1006.814286,4519,13.225,37
11/6/2010,20.9,11.0,30.0,80.0,24.0,0.0,0.0,6.2,1006.914583,30489,3.728125,27.4
11/7/2010,25.8,15.8,35.4,71.0,19.0,0.0,0.0,8.5,1001.43125,31179,10.48958333,40.2
11/8/2010,25.6,14.4,36.1,83.0,27.0,0.0,0.0,7.2,1001.254167,28832,10.675,45.1
11/9/2010,14.6,10.9,19.3,97.0,51.0,37.8,42.6,3.5,1010.927083,15796,20.875,49.9
11/10/2010,15.1,7.8,23.0,88.0,39.0,0.0,0.0,5.8,1019.8375,33108,6.001041667,37
11/11/2010,14.9,6.3,23.4,86.0,33.0,0.0,0.0,5.6,1019.747917,32618,4.6875,24.1
11/12/2010,16.4,8.1,24.6,88.0,30.0,0.0,0.0,6.3,1018.966667,33018,7.716666667,32.2
11/13/2010,17.3,8.8,25.3,91.0,33.0,0.0,0.0,6.2,1015.441667,33008,7.469791667,27.4
11/14/2010,19.3,12.4,26.7,91.0,36.0,0.0,0.0,6.0,1012.10625,31555,8.382291667,33.8
11/15/2010,19.9,14.0,26.9,92.0,41.0,0.0,0.0,5.4,1012.03125,28150,10.53541667,33.8
11/16/2010,18.8,11.9,25.8,95.0,33.0,0.0,0.0,5.8,1011.2625,30056,9.001041667,32.2
11/17/2010,18.4,11.9,25.1,93.0,38.0,0.0,0.0,5.8,1009.792708,31850,7.301041667,35.4
11/18/2010,19.5,10.9,27.4,92.0,29.0,0.0,0.0,5.6,1006.607292,32111,2.316666667,22.5
11/19/2010,18.0,13.4,24.2,86.0,52.0,0.6,0.0,2.0,1006.0625,8877,4.786458333,22.5
11/20/2010,21.9,16.9,29.7,82.0,30.0,0.6,0.0,5.2,1007.978125,22811,7.360416667,29
11/21/2010,22.5,14.3,31.1,85.0,25.0,0.0,0.0,7.2,1007.429167,30175,8.516666667,35.4
11/22/2010,22.1,14.4,29.2,90.0,36.0,0.0,0.0,7.2,1007.428125,33329,8.448958333,33.8
11/23/2010,21.6,16.2,27.8,88.0,39.0,0.0,0.0,5.4,1007.059375,23303,10.20729167,32.2
11/24/2010,21.9,17.4,28.6,92.0,32.0,0.0,0.0,5.3,1006.659375,26931,6.632291667,29
11/25/2010,21.8,12.3,31.3,92.0,23.0,0.0,0.0,6.9,1008.992708,33564,5.330208333,29
11/26/2010,23.9,14.7,31.9,87.0,26.0,0.0,0.0,7.0,1007.2875,33400,5.716666667,29
11/27/2010,25.1,14.9,34.2,82.0,21.0,0.0,0.0,7.6,1005.617708,32364,8.675,43.5
11/28/2010,20.4,16.3,25.2,94.0,39.0,8.4,9.2,4.6,1008.089583,18918,16.68020833,43.5
11/29/2010,18.1,10.9,24.9,91.0,27.0,0.0,0.0,4.9,1008.101042,23602,9.128125,29
11/30/2010,21.0,9.7,30.5,80.0,23.0,0.0,0.0,6.5,1008.25625,33765,2.1,20.9
12/1/2010,24.4,12.6,33.6,77.0,16.0,0.0,0.0,8.3,1005.371875,33511,8.469791667,33.8
12/2/2010,24.5,14.6,34.2,75.0,28.0,0.2,0.0,7.1,1000.602083,25545,10.71145833,45.1
12/3/2010,24.4,16.2,31.4,88.0,31.0,0.0,0.0,5.6,1004.29375,17806,10.50416667,37
12/4/2010,24.2,15.4,33.1,79.0,25.0,0.0,0.0,7.8,1006.61875,31291,9.475,37
12/5/2010,25.0,17.7,33.2,79.0,20.0,0.0,0.0,8.5,1008.791667,33016,12.553125,41.8
12/6/2010,25.2,15.8,33.4,64.0,20.0,0.0,0.0,8.3,1008.164583,33297,10.115625,33.8
12/7/2010,26.4,15.1,36.1,65.0,16.0,0.0,0.0,7.8,1000.872917,33863,5.217708333,32.2
12/8/2010,24.9,16.9,31.5,81.0,14.0,0.0,0.0,9.1,1003.892708,32540,14.02395833,57.9
12/9/2010,21.7,11.6,30.7,62.0,18.0,0.0,0.0,7.4,1004.0875,25483,10.45416667,38.6
12/10/2010,25.3,15.1,37.3,86.0,25.0,0.6,14.8,8.0,999.5416667,26339,12.865625,77.2
12/11/2010,22.4,17.2,29.2,95.0,49.0,3.2,7.2,3.2,998.9583333,12624,11.77395833,61.2
12/12/2010,16.8,12.4,20.6,94.0,52.0,1.0,0.0,2.3,1004.139583,9343,16.54375,57.9
12/13/2010,17.9,7.9,26.3,91.0,18.0,0.0,0.0,7.0,1008.933333,34853,7.340625,46.7
12/14/2010,21.9,9.3,30.7,77.0,19.0,0.0,0.0,6.9,1006.85625,34477,3.152083333,24.1
12/15/2010,24.0,12.4,33.6,80.0,14.0,0.0,0.0,8.9,1008.78125,34156,8.6875,37
12/16/2010,25.1,14.7,34.1,78.0,25.0,0.0,0.0,7.3,1008.042708,28709,9.417708333,30.6
12/17/2010,27.3,17.0,35.6,85.0,25.0,0.0,0.0,6.8,1003.5,31221,4.192708333,27.4
12/18/2010,26.1,19.4,34.1,82.0,35.0,0.4,2.0,7.6,1004.379167,26978,15.05520833,51.5
12/19/2010,20.8,18.9,22.3,94.0,74.0,16.0,14.0,1.1,1006.284375,4693,9.745833333,30.6
12/20/2010,26.5,20.9,31.2,95.0,47.0,0.0,0.0,3.1,1008.397368,17160,5.219736842,29
12/21/2010,32.0,24.0,35.0,49.0,18.0,0.0,0.0,6.4,1005.9,26274,8.8,27.4
12/22/2010,32.0,24.2,35.3,49.0,18.0,0.0,0.0,6.4,1005.918367,26274,8.812244898,27.4
12/23/2010,27.6,18.7,35.7,85.0,37.0,0.0,0.0,7.8,1003.010417,32841,10.03958333,35.4
12/24/2010,24.5,20.9,27.7,95.0,67.0,45.6,115.2,1.9,1002.216667,9105,5.10625,43.5
12/25/2010,27.6,20.1,35.2,93.0,20.0,0.0,0.0,7.3,1004.995833,33811,5.053125,27.4
12/26/2010,28.1,18.1,36.3,79.0,20.0,0.0,0.0,7.0,1006.665625,34083,2.233333333,22.5
12/27/2010,28.0,19.1,35.9,77.0,22.0,0.0,0.0,7.6,1005.903125,34206,4.734375,29
12/28/2010,26.6,17.6,35.0,77.0,18.0,0.0,0.0,9.3,1006.121875,34874,12.41770833,37
12/29/2010,25.7,17.4,33.1,92.0,33.0,0.0,0.0,8.1,1006.335417,31669,14.825,43.5
12/30/2010,24.9,16.2,32.0,85.0,29.0,0.0,0.0,9.1,1006.638542,34192,16.89583333,45.1
12/31/2010,26.2,19.0,34.0,85.0,29.0,2.8,0.0,8.1,1002,31669,16.89583333,37
1/1/2011,24.0,17.4,31.0,77.0,33.0,8.0,0.0,7.6,1002,26274,16.89583333,45.1
1/2/2011,25.0,17.4,33.0,78.0,45.0,1.0,0.0,8.0,1002,26274,0,0
1/3/2011,26.4,22.3,30.3,83.0,51.0,0.0,0.0,5.1,1003.869492,20681,20.27627119,38.6
1/4/2011,25.6,19.6,32.9,92.0,43.0,0.0,0.0,5.8,1003.39375,27057,10.39375,38.6
1/5/2011,26.4,20.1,32.9,93.0,43.0,0.0,0.0,6.6,1004.673958,31325,6.9,32.2
1/6/2011,26.9,18.4,35.0,85.0,20.0,0.0,0.0,6.9,1006.9,33861,4.860416667,30.6
1/7/2011,27.8,18.7,35.4,73.0,24.0,0.0,0.0,5.6,1006.795833,23371,4.244791667,29
1/8/2011,28.8,22.1,35.8,82.0,35.0,0.0,0.0,7.0,1006.076042,30383,7.83125,27.4
1/9/2011,30.0,23.3,36.7,83.0,22.0,0.0,0.0,8.2,1005.98125,32714,8.63125,33.8
1/10/2011,25.5,17.2,32.2,82.0,34.0,0.2,0.0,5.2,1004.88125,21519,7.536458333,30.6
1/11/2011,24.5,20.7,30.1,91.0,48.0,0.2,0.0,5.1,1001.610417,22720,10.23854167,37
1/12/2011,23.9,18.0,31.2,96.0,43.0,0.4,0.0,6.2,1000.113542,29444,9.36875,40.2
1/13/2011,25.2,18.1,32.6,97.0,33.0,0.0,0.0,5.7,1001.3375,31254,7.223958333,24.1
1/14/2011,27.9,19.2,36.9,91.0,24.0,0.0,0.0,6.7,1004.004167,30493,4.614583333,38.6
1/15/2011,29.0,19.7,37.2,81.0,22.0,0.0,0.0,7.6,1004.676042,32566,6.394791667,25.7
1/16/2011,28.3,21.3,39.3,88.0,24.0,4.6,33.8,7.7,999.240625,30996,11.475,61.2
1/17/2011,24.3,20.3,29.3,93.0,33.0,0.4,2.2,4.6,1005.871875,16243,13.39479167,35.4
1/18/2011,27.2,19.3,35.6,83.0,32.0,0.0,0.0,7.6,1006.983333,32054,11.24791667,35.4
1/19/2011,26.5,18.1,37.2,100.0,27.0,13.6,138.8,25.1,1003.498958,29978,15.52604167,78.9
1/20/2011,24.0,17.7,32.0,100.0,28.0,0.6,0.8,7.1,1007.139583,32546,12.928125,38.6
1/21/2011,24.5,15.8,32.7,82.0,24.0,0.0,0.0,7.7,1008.955208,32534,10.95416667,35.4
1/22/2011,27.3,20.2,34.8,91.0,34.0,0.0,0.0,7.0,1008.633333,31524,9.821875,32.2
1/23/2011,28.6,21.2,36.3,90.0,27.0,0.0,0.0,6.9,1010.095833,29706,8.31875,30.6
1/24/2011,29.3,21.6,37.2,86.0,28.0,0.0,0.0,6.9,1008.258333,30634,6.771875,27.4
1/25/2011,27.6,21.9,36.1,91.0,40.0,3.4,16.4,4.9,1006.225,22253,5.439583333,35.4
1/26/2011,24.7,22.1,28.7,94.0,79.0,30.0,144.0,2.0,1004.548958,10034,6.397916667,43.5
1/27/2011,26.7,21.0,32.7,98.0,54.0,0.2,0.0,4.6,1004.878125,25555,2.959375,25.7
1/28/2011,26.0,21.8,30.3,93.0,65.0,5.8,24.4,2.8,1006.884375,15461,28.634375,34.6
1/29/2011,27.2,20.8,34.7,96.0,38.0,0.2,0.0,5.3,1010.2625,30990,29.64479167,0
1/30/2011,28.6,22.8,34.6,92.0,42.0,0.0,0.0,4.4,1009.072917,23069,31.23541667,0
1/31/2011,25.3,23.1,27.5,92.0,68.0,10.2,138.8,1.9,1004.214583,9271,27.21875,0
